65730,6,1.84467E+19,394380,1.84467E+19,4.6774E+13,4.6774E+15
65560,8,1.84467E+19,524480,1.84467E+19,3.51715E+13,3.51715E+15
12,65825,1.84467E+19,789900,1.84467E+19,2.33533E+13,2.33533E+15
117831,9,1.84467E+19,1060479,1.84467E+19,1.73947E+13,1.73947E+15
16,79922,1.84467E+19,1278752,1.84467E+19,1.44256E+13,1.44256E+15
14,101688,1.84467E+19,1423632,1.84467E+19,1.29575E+13,1.29575E+15
369,4174,1.84467E+19,1540206,1.84467E+19,1.19768E+13,1.19768E+15
352,4608,1.84467E+19,1622016,1.84467E+19,1.13727E+13,1.13727E+15
65723,26,1.84467E+19,1708798,1.84467E+19,1.07952E+13,1.07952E+15
65716,28,1.84467E+19,1840048,1.84467E+19,1.00251E+13,1.00251E+15
26,70801,1.84467E+19,1840826,1.84467E+19,1.00209E+13,1.00209E+15
24,85552,1.84467E+19,2053248,1.84467E+19,8.98418E+12,8.98418E+14
65605,33,1.84467E+19,2164965,1.84467E+19,8.52057E+12,8.52057E+14
32,68481,1.84467E+19,2191392,1.84467E+19,8.41782E+12,8.41782E+14
65561,34,1.84467E+19,2229074,1.84467E+19,8.27552E+12,8.27552E+14
65631,34,1.84467E+19,2231454,1.84467E+19,8.26669E+12,8.26669E+14
27,84586,1.84467E+19,2283822,1.84467E+19,8.07714E+12,8.07714E+14
36,74456,1.84467E+19,2680416,1.84467E+19,6.88205E+12,6.88205E+14
43,70275,1.84467E+19,3021825,1.84467E+19,6.1045E+12,6.1045E+14
43,76133,1.84467E+19,3273719,1.84467E+19,5.6348E+12,5.6348E+14
47,79881,1.84467E+19,3754407,1.84467E+19,4.91336E+12,4.91336E+14
64,74744,1.84467E+19,4783616,1.84467E+19,3.85623E+12,3.85623E+14
65660,74,1.84467E+19,4858840,1.84467E+19,3.79653E+12,3.79653E+14
58,84607,1.84467E+19,4907206,1.84467E+19,3.75911E+12,3.75911E+14
65692,87,1.84467E+19,5715204,1.84467E+19,3.22766E+12,3.22766E+14
65692,92,1.84467E+19,6043664,1.84467E+19,3.05225E+12,3.05225E+14
77,80478,1.84467E+19,6196806,1.84467E+19,2.97681E+12,2.97681E+14
73,84897,1.84467E+19,6197481,1.84467E+19,2.97649E+12,2.97649E+14
582,10698,1.84467E+19,6226236,1.84467E+19,2.96274E+12,2.96274E+14
65718,97,1.84467E+19,6374646,1.84467E+19,2.89377E+12,2.89377E+14
65727,103,1.84467E+19,6769881,1.84467E+19,2.72483E+12,2.72483E+14
65694,104,1.84467E+19,6832176,1.84467E+19,2.69998E+12,2.69998E+14
107,66126,1.84467E+19,7075482,1.84467E+19,2.60714E+12,2.60714E+14
93,83081,1.84467E+19,7726533,1.84467E+19,2.38745E+12,2.38745E+14
65727,118,1.84467E+19,7755786,1.84467E+19,2.37845E+12,2.37845E+14
65700,119,1.84467E+19,7818300,1.84467E+19,2.35943E+12,2.35943E+14
93,84369,1.84467E+19,7846317,1.84467E+19,2.35101E+12,2.35101E+14
116,67728,1.84467E+19,7856448,1.84467E+19,2.34798E+12,2.34798E+14
65675,126,1.84467E+19,8275050,1.84467E+19,2.2292E+12,2.2292E+14
65589,136,1.84467E+19,8920104,1.84467E+19,2.068E+12,2.068E+14
65590,136,1.84467E+19,8920240,1.84467E+19,2.06796E+12,2.06796E+14
65615,136,1.84467E+19,8923640,1.84467E+19,2.06718E+12,2.06718E+14
130,71023,1.84467E+19,9232990,1.84467E+19,1.99792E+12,1.99792E+14
65557,141,1.84467E+19,9243537,1.84467E+19,1.99564E+12,1.99564E+14
65611,141,1.84467E+19,9251151,1.84467E+19,1.99399E+12,1.99399E+14
65578,150,1.84467E+19,9836700,1.84467E+19,1.8753E+12,1.8753E+14
65658,153,1.84467E+19,10045674,1.84467E+19,1.83629E+12,1.83629E+14
65554,156,1.84467E+19,10226424,1.84467E+19,1.80383E+12,1.80383E+14
130,79251,1.84467E+19,10302630,1.84467E+19,1.79049E+12,1.79049E+14
65561,159,1.84467E+19,10424199,1.84467E+19,1.76961E+12,1.76961E+14
65562,160,1.84467E+19,10489920,1.84467E+19,1.75852E+12,1.75852E+14
65642,161,1.84467E+19,10568362,1.84467E+19,1.74547E+12,1.74547E+14
125,84569,1.84467E+19,10571125,1.84467E+19,1.74501E+12,1.74501E+14
65605,162,1.84467E+19,10628010,1.84467E+19,1.73567E+12,1.73567E+14
14,762124,1.84467E+19,10669736,1.84467E+19,1.72888E+12,1.72888E+14
65561,163,1.84467E+19,10686443,1.84467E+19,1.72618E+12,1.72618E+14
65578,164,1.84467E+19,10754792,1.84467E+19,1.71521E+12,1.71521E+14
65622,164,1.84467E+19,10762008,1.84467E+19,1.71406E+12,1.71406E+14
65622,164,1.84467E+19,10762008,1.84467E+19,1.71406E+12,1.71406E+14
159,68981,1.84467E+19,10967979,1.84467E+19,1.68187E+12,1.68187E+14
159,71496,1.84467E+19,11367864,1.84467E+19,1.62271E+12,1.62271E+14
15,828541,1.84467E+19,12428115,1.84467E+19,1.48428E+12,1.48428E+14
148,89972,1.84467E+19,13315856,1.84467E+19,1.38532E+12,1.38532E+14
140,95226,1.84467E+19,13331640,1.84467E+19,1.38368E+12,1.38368E+14
151,91806,1.84467E+19,13862706,1.84467E+19,1.33067E+12,1.33067E+14
194,71713,1.84467E+19,13912322,1.84467E+19,1.32593E+12,1.32593E+14
152,92607,1.84467E+19,14076264,1.84467E+19,1.31049E+12,1.31049E+14
199,71299,1.84467E+19,14188501,1.84467E+19,1.30012E+12,1.30012E+14
117478,121,1.84467E+19,14214838,1.84467E+19,1.29771E+12,1.29771E+14
157,97088,1.84467E+19,15242816,1.84467E+19,1.21019E+12,1.21019E+14
186,86128,1.84467E+19,16019808,1.84467E+19,1.1515E+12,1.1515E+14
186,88384,1.84467E+19,16439424,1.84467E+19,1.1221E+12,1.1221E+14
178,93610,1.84467E+19,16662580,1.84467E+19,1.10708E+12,1.10708E+14
182,96197,1.84467E+19,17507854,1.84467E+19,1.05363E+12,1.05363E+14
187,95906,1.84467E+19,17934422,1.84467E+19,1.02857E+12,1.02857E+14
113,239041,1.84467E+19,27011633,1.84467E+19,6.82919E+11,6.82919E+13
67,461277,1.84467E+19,30905559,1.84467E+19,5.96875E+11,5.96875E+13
183,181851,1.84467E+19,33278733,1.84467E+19,5.5431E+11,5.5431E+13
117,298856,1.84467E+19,34966152,1.84467E+19,5.2756E+11,5.2756E+13
309,123082,1.84467E+19,38032338,1.84467E+19,4.85028E+11,4.85028E+13
89490,447,1.84467E+19,40002030,1.84467E+19,4.61145E+11,4.61145E+13
88708,509,1.84467E+19,45152372,1.84467E+19,4.08544E+11,4.08544E+13
