483840,3328985996,1.6107E+15,1.6107E+15,71564220,4.44306E-08,4.44306E-06,,,,,,,
2908189018,2926443356,8.51065E+18,8.51065E+18,3.79618E+11,4.46051E-08,4.46051E-06,,,,,,,
1031989883,3485856671,3.59765E+18,3.59737E+18,2.81974E+14,7.83833E-05,0.007838331,,,,,,,
1589292733,40936964,6.50613E+16,6.50608E+16,5.27769E+11,8.11193E-06,0.000811193,,,,,,,
1373079715,31363075,4.30644E+16,4.3064E+16,3.94895E+11,9.16995E-06,0.000916995,,,,,,,0.003694062
1532956854,222003226,3.40322E+17,3.40321E+17,3.9222E+11,1.1525E-06,0.00011525,,,,,,,
478906425,2031944434,9.73111E+17,9.73111E+17,2834453504,2.91277E-09,2.91277E-07,,,,,,,
1993261805,1689240265,3.36738E+18,3.3671E+18,2.82246E+14,8.38248E-05,0.008382478,,,,,,,
1325922462,2822497616,3.7427E+18,3.74241E+18,2.82079E+14,7.53735E-05,0.007537351,,,,,,,
2791617356,211315737,5.89913E+17,5.89913E+17,1.38166E+11,2.34214E-07,2.34214E-05,,,,,,,
1034199675,1524994741,1.57715E+18,1.57715E+18,3.03835E+11,1.92648E-07,1.92648E-05,,,,,,,
70814216,3383113619,2.39573E+17,2.39573E+17,7731622304,3.22726E-08,3.22726E-06,,,,,,,
527701054,672147536,3.54693E+17,3.54693E+17,42267453056,1.19166E-07,1.19166E-05,,,,,,,
248166429,3660292020,9.08362E+17,9.08362E+17,78779623424,8.67272E-08,8.67272E-06,,,,,,,
2295306513,2954462048,6.7814E+18,6.7814E+18,38560791552,5.68626E-09,5.68626E-07,,,,,,,
3513804706,3499680161,1.22975E+19,1.22972E+19,2.82088E+14,2.29393E-05,0.002293926,,,,,,,
2896378713,3265478021,9.45834E+18,9.45806E+18,2.81567E+14,2.977E-05,0.002977005,,,,,,,
1635745986,196605975,3.21598E+17,3.21597E+17,8.07533E+11,2.511E-06,0.0002511,,,,,,,
2960771424,1211019408,3.58583E+18,3.58555E+18,2.81756E+14,7.8581E-05,0.007858105,,,,,,,
3694835128,145269265,5.36746E+17,5.36746E+17,5.01652E+11,9.34616E-07,9.34616E-05,,,,,,,
524864574,2339962646,1.22845E+18,1.22816E+18,2.81736E+14,0.000229396,0.022939619,,,,,,,
3514658210,2325502229,8.17335E+18,8.17335E+18,2.4218E+11,2.96305E-08,2.96305E-06,,,,,,,
1190958221,1050082941,1.25089E+18,1.2506E+18,2.82073E+14,0.000225549,0.022554901,,,,,,,
3341276558,1414683304,4.72685E+18,4.72685E+18,2.16062E+11,4.57096E-08,4.57096E-06,,,,,,,
214182425,1473334959,3.15562E+17,3.15562E+17,33023872448,1.04651E-07,1.04651E-05,,,,,,,
1095424642,4015235550,4.39867E+18,4.39839E+18,2.81825E+14,6.40746E-05,0.006407463,,,,,,,
2216516360,2722122564,6.03363E+18,6.03363E+18,10185702400,1.68816E-09,1.68816E-07,,,,,,,
2064918774,3169773945,6.54533E+18,6.54533E+18,9.63908E+11,1.47267E-07,1.47267E-05,,,,,,,
1419817641,2653425468,3.76738E+18,3.76738E+18,43211149312,1.14698E-08,1.14698E-06,,,,,,,
3162123640,1291103897,4.08263E+18,4.08263E+18,3.5287E+11,8.64319E-08,8.64319E-06,,,,,,,
3129834869,219444762,6.86826E+17,6.86826E+17,2.32108E+11,3.37942E-07,3.37942E-05,,,,,,,
4171764209,3056807788,1.27526E+19,1.27523E+19,2.81667E+14,2.20876E-05,0.002208758,,,,,,,
2920662364,1169497739,3.41571E+18,3.41571E+18,47163765248,1.38079E-08,1.38079E-06,,,,,,,
556384322,1823630553,1.01464E+18,1.01464E+18,1.11939E+11,1.10324E-07,1.10324E-05,,,,,,,
2104121594,729374806,1.53469E+18,1.53469E+18,4.04325E+11,2.63456E-07,2.63456E-05,,,,,,,
1507322547,3517975971,5.30272E+18,5.30272E+18,41024512000,7.7365E-09,7.7365E-07,,,,,,,
3850814411,1709989067,6.58485E+18,6.58485E+18,3.16099E+11,4.80039E-08,4.80039E-06,,,,,,,
4186175987,2036048626,8.52354E+18,8.52326E+18,2.82136E+14,3.31019E-05,0.003310194,,,,,,,
1975341291,869329511,1.71722E+18,1.71722E+18,9.24505E+11,5.38372E-07,5.38372E-05,,,,,,,
56891398,3797049796,2.16019E+17,2.16019E+17,10113885184,4.68193E-08,4.68193E-06,,,,,,,
3389197716,4127042027,1.39876E+19,1.39874E+19,2.81898E+14,2.01538E-05,0.002015379,,,,,,,
2235511562,450577461,1.00727E+18,1.00727E+18,11444105984,1.13615E-08,1.13615E-06,,,,,,,
