25095,  4601,  115331307
 7858, 43466,  341277409
10238, 50021,  512000134
 3448, 43124,  148047952
55930, 37345, 2065861834
27669, 36181,  984658937
42180, 31759, 1319605115
14780, 10105,  144516296
18342, 36236,  696327172
22961, 30897,  734232417
57375, 60826, 3489885333
36416,   314,   11434171
13234, 20576,  272257360
50919, 31200, 1561107600
 8673, 13178,  114262491
14611, 45626,  666185825
59388,    41,    2443064
57921,   975,   56472975
31194, 63678, 1984757093
37363, 43705, 1632951911
60294, 35471, 2119821337
16160, 58289,  941028560
56201, 15636,  878758836
40118, 44794, 1797024109
14045, 42624,  604164032
 7117, 37170,  246925015
57125, 60804, 3473470548
41994, 42600, 1792302756
 1866, 44388,   82716920
59890, 64397, 3856636038
14339, 33582,  448024973
 2714, 58783,  154159685
29554, 25664,  747631744
57707, 53643, 3095506905
54884, 35791, 1991139995
17547, 57171,  998415889
43346, 49847, 2160658181
62327,  7246,  447989177
50856,  7736,  386885212
 7018, 17431,  122335453
55191, 40937, 2283237323
47177, 24336, 1156189072
43979, 16532,  726991900
65124, 40194, 2612513579
51803, 20781, 1076518143
50436, 12731,  641767847
63834, 18081, 1155897834
40178, 18748,  752455348
17216, 16054,  276382831
64514,  9819,  630073745
