483840,3328985996,1.6107E+15,1.6107E+15,44041290,2.7343E-08,2.7343E-06,,,,,,,
2908189018,2926443356,8.51065E+18,8.51065E+18,3.35484E+11,3.94193E-08,3.94193E-06,,,,,,,
1031989883,3485856671,3.59765E+18,3.59737E+18,2.81483E+14,7.8247E-05,0.007824696,,,,,,,
1589292733,40936964,6.50608E+16,6.50608E+16,22099564792,3.39675E-07,3.39675E-05,,,,,,,
1373079715,31363075,4.30642E+16,4.3064E+16,2.27859E+11,5.29118E-06,0.000529118,,,,,,,0.00367822
1532956854,222003226,3.40321E+17,3.40321E+17,1.03006E+11,3.02671E-07,3.02671E-05,,,,,,,
478906425,2031944434,9.73111E+17,9.73111E+17,64353598464,6.61318E-08,6.61318E-06,,,,,,,
1993261805,1689240265,3.36738E+18,3.3671E+18,2.81457E+14,8.35904E-05,0.00835904,,,,,,,
1325922462,2822497616,3.74269E+18,3.74241E+18,2.81792E+14,7.52967E-05,0.007529675,,,,,,,
2791617356,211315737,5.89913E+17,5.89913E+17,1.62457E+11,2.75392E-07,2.75392E-05,,,,,,,
1034199675,1524994741,1.57715E+18,1.57715E+18,1.32489E+11,8.40052E-08,8.40052E-06,,,,,,,
70814216,3383113619,2.39573E+17,2.39573E+17,792514272,3.30803E-09,3.30803E-07,,,,,,,
527701054,672147536,3.54693E+17,3.54693E+17,3580828992,1.00956E-08,1.00956E-06,,,,,,,
248166429,3660292020,9.08362E+17,9.08362E+17,2257940352,2.48573E-09,2.48573E-07,,,,,,,
2295306513,2954462048,6.7814E+18,6.7814E+18,18359507968,2.70733E-09,2.70733E-07,,,,,,,
3513804706,3499680161,1.22975E+19,1.22972E+19,2.81421E+14,2.2885E-05,0.002288495,,,,,,,
2896378713,3265478021,9.45834E+18,9.45806E+18,2.81476E+14,2.97604E-05,0.002976044,,,,,,,
1635745986,196605975,3.21597E+17,3.21597E+17,4215865600,1.31091E-08,1.31091E-06,,,,,,,
2960771424,1211019408,3.58583E+18,3.58555E+18,2.81469E+14,7.85009E-05,0.007850089,,,,,,,
3694835128,145269265,5.36746E+17,5.36746E+17,20459742080,3.81181E-08,3.81181E-06,,,,,,,
524864574,2339962646,1.22845E+18,1.22816E+18,2.81862E+14,0.000229499,0.022949878,,,,,,,
3514658210,2325502229,8.17335E+18,8.17335E+18,10535810048,1.28904E-09,1.28904E-07,,,,,,,
1190958221,1050082941,1.25089E+18,1.2506E+18,2.81472E+14,0.000225069,0.022506879,,,,,,,
3341276558,1414683304,4.72685E+18,4.72685E+18,30486817792,6.44971E-09,6.44971E-07,,,,,,,
214182425,1473334959,3.15562E+17,3.15562E+17,7193231552,2.2795E-08,2.2795E-06,,,,,,,
1095424642,4015235550,4.39867E+18,4.39839E+18,2.8167E+14,6.40394E-05,0.006403938,,,,,,,
2216516360,2722122564,6.03363E+18,6.03363E+18,381687808,6.32601E-11,6.32601E-09,,,,,,,
2064918774,3169773945,6.54533E+18,6.54533E+18,41195234304,6.29384E-09,6.29384E-07,,,,,,,
1419817641,2653425468,3.76738E+18,3.76738E+18,229640704,6.0955E-11,6.0955E-09,,,,,,,
3162123640,1291103897,4.08263E+18,4.08263E+18,824164864,2.01871E-10,2.01871E-08,,,,,,,
3129834869,219444762,6.86826E+17,6.86826E+17,1.32686E+11,1.93187E-07,1.93187E-05,,,,,,,
4171764209,3056807788,1.27526E+19,1.27523E+19,2.81449E+14,2.20705E-05,0.002207046,,,,,,,
2920662364,1169497739,3.41571E+18,3.41571E+18,66668514816,1.95182E-08,1.95182E-06,,,,,,,
556384322,1823630553,1.01464E+18,1.01464E+18,52127819904,5.13757E-08,5.13757E-06,,,,,,,
2104121594,729374806,1.53469E+18,1.53469E+18,1.01665E+11,6.62443E-08,6.62443E-06,,,,,,,
1507322547,3517975971,5.30272E+18,5.30272E+18,29373711360,5.53936E-09,5.53936E-07,,,,,,,
3850814411,1709989067,6.58485E+18,6.58485E+18,14248103936,2.16377E-09,2.16377E-07,,,,,,,
4186175987,2036048626,8.52354E+18,8.52326E+18,2.81442E+14,3.30205E-05,0.003302052,,,,,,,
1975341291,869329511,1.71722E+18,1.71722E+18,22431851264,1.30629E-08,1.30629E-06,,,,,,,
56891398,3797049796,2.16019E+17,2.16019E+17,5184145184,2.39985E-08,2.39985E-06,,,,,,,
3389197716,4127042027,1.39876E+19,1.39874E+19,2.81848E+14,2.01502E-05,0.002015021,,,,,,,
2235511562,450577461,1.00727E+18,1.00727E+18,19594744064,1.94533E-08,1.94533E-06,,,,,,,
3892036559,1308160667,5.09169E+18,5.09141E+18,2.81471E+14,5.52834E-05,0.005528344,,,,,,,
106493964,2414021919,2.57079E+17,2.57079E+17,79476030080,3.09151E-07,3.09151E-05,,,,,,,
3401973653,1817502936,6.18338E+18,6.1831E+18,2.81499E+14,4.55272E-05,0.004552724,,,,,,,
4078817766,28848131,1.17666E+17,1.17666E+17,218164656,1.8541E-09,1.8541E-07,,,,,,,
3917942739,3939195861,1.54338E+19,1.54335E+19,2.81457E+14,1.82367E-05,0.00182367,,,,,,,
2978933603,1518792373,4.52466E+18,4.52438E+18,2.8147E+14,6.22117E-05,0.006221174,,,,,,,
1152843401,1310322844,1.51088E+18,1.5106E+18,2.81471E+14,0.000186331,0.0186331,,,,,,,
