     65576,        196,         549751365280
     65554,        156,         584111099480
     65619,         71,           8585680313
     65669,        164,         687193480580
     65651,         75,          42945421745
     65590,         26,          42949608018
     65561,         34,         146027775227
     65541,         65,              4260165
     65598,         16,              1049568
     65692,        137,         584111062252
     65611,        141,         584111045647
     65552,         19,           8588820784
     65590,        136,         584111106824
     65565,         20,              1311300
     65649,         48,         137437910320
     65642,        161,         687193672010
     65649,         21,              1378629
     65722,        175,         695783882534
     65560,          8,          34359476512
     65664,         65,              4268160
     65710,         46,         146028044274
     65546,         29,          34359410818
     65557,        141,         584111034577
     65694,        104,         171798436648
     65561,        159,         558340707383
     65578,        150,         558340448926
     65696,        164,         687193485440
     65710,        145,         549750541838
     65577,         68,              4459236
     65576,         97,         137437841320
     65605,        162,         695783600191
     65545,        188,         584112146076
     65700,        139,         592701260300
     65658,        153,         584111055282
     65730,          6,           8589869638
     65683,        171,         730144399921
     65547,         67,           8585675489
     65723,         26,          42949609481
     65627,        111,         146028040373
     65734,        196,         549751396248
     65652,         27,          42949608700
     65698,         61,          34356274842
     65695,         67,           8585685405
     65700,        119,         146027782316
     65589,        136,         584111106620
     65702,        131,         558341521010
     65675,         61,          34356273439
     65539,        173,         721554178567
     65537,         44,         171798429740
     65620,         29,          34359411780
     65692,         87,           8584639124
     65622,        164,         687193472120
     65735,        189,         584112116459
     65561,        163,         695783592315
     65571,         51,         146027775737
     65692,         92,          34355293776
     65554,         30,           8589082894
     65716,         28,          34359478384
     65578,        164,         687193464200
     65631,         34,         146027778797
     65694,        180,         687193485080
     65539,         13,          34359410727
     65665,         40,         171798435372
     65545,         14,           8589082759
     65577,        196,         549751365476
     65678,        197,         549751319878
     65545,         21,              1376445
     65727,        118,         146027783693
     65675,        126,           8585945653
     65727,        103,         146027783693
     65583,        186,         592702284373
     65571,        168,         721554249604
     65608,        175,         695783862584
     65689,        146,         558340472347
     65622,        164,         687193472120
     65680,        175,         695783875184
     65622,        101,         137437581774
     65639,         68,              4463452
     65709,        168,         721554273340
     65557,         92,          34355283516
     65605,         33,         137437842741
     65692,         19,           8588823444
     65669,        180,         687193480580
     65718,         97,         137437848278
     65660,         74,          42945422420
     65615,        136,         584111111924
     65544,         87,           8584626840
     65546,        183,         695783589630
     65700,         49,         137437847396
     65728,         60,          34356342016
     65668,         38,         146027780684
     65709,        147,         558340476567
     65608,        100,         137437646496
     65591,          4,               262364
     65660,          4,               262640
     65536,         18,      281470680367104
     65630,        175,         695783866434
     65585,         91,          42945416795
     65635,          1,                65635
     65562,        160,         687193723360
       130,      79251,       35743256466214
       141,      74964,       35734665828548
        41,      96891,       11038232312947
       110,      89360,        8796222201056
        57,      94715,       35227856267235
       186,      80234,        8976621531454
       100,      94935,       37942367214188
       182,      96197,       35734699429390
        23,      72830,        8804817377705
        26,      70801,         549760933178
       189,      84784,       11132716352112
        27,      84586,       11175675948425
        99,      71796,        8933662111772
       130,      71023,         146023301598
        40,      90512,       35734671040640
       170,      78540,       37968081304440
        19,      82756,        2199055891980
         9,      73334,        2345087961291
        59,      71552,         549760634176
        43,      70275,        2757408466625
       157,      97088,       10995276142144
       176,      69410,        2345088611088
       125,      84569,       11029663106201
        73,      84897,        9483424339321
       174,      74339,       37529987763370
        93,      83081,         584138292857
       148,      89972,        2336491162128
        16,      79922,        8942258602800
       127,      71924,        8933660388620
        36,      74456,       37968088343728
       143,      77876,       35322342403340
       134,      81574,        2894854279602
       142,      81409,        2199040488078
         5,      67493,         687205913225
        64,      74744,       35219265879808
        71,      80664,       11029640732756
        20,      95679,       35743262187244
        96,      86826,        2379450232864
        39,      70636,         171798956276
       159,      68981,        8933689668587
        14,      72138,        9388941816602
       120,      91224,       35219262964640
        73,      90805,       38071181538717
       199,      71299,        2757398992277
        73,      68421,       10995293828781
        17,      73682,         558354337027
        12,      94209,       35184907534348
       196,      80327,        9354468951372
       152,      77012,       44530892185056
        61,      90562,       35743263989367
       113,      73717,         137456323365
        15,      86093,          34358604931
        99,      89730,        2757413074281
       116,      67728,        9345984220736
        58,      84607,       11004357971014
        69,      81999,           8586679627
        27,      98170,        2242007575353
         8,      95865,       37418327185896
        79,      87681,        2748812331407
        89,      92090,       35777624669187
       178,      93610,       44711293816550
       120,      68615,        8804746895720
       194,      73955,       35330929793062
       188,      74650,       35777625983252
         2,      68416,       10995283924608
        43,      76133,       44118583384039
        32,      68481,        9345987344416
        80,      88155,        8839173887856
        47,      79881,        8830594385507
       172,      76956,       44565251365136
       140,      95226,       35227861151044
        69,      90867,       37529993263999
        16,      87217,         687203502864
       187,      95906,       38079763515585
        77,      80478,       11003875284675
       193,      74986,       35365302953259
       171,      81890,         146033915729
        27,      92505,       44015500314399
       109,      82367,         558348931411
        36,      98112,        2199055033600
       186,      88384,        8796218728576
       104,      90719,       37392768489496
       151,      91806,       37942322001945
        24,      85552,        2336496774272
       107,      66126,        2207646966277
        71,      82123,         592711055437
       127,      68413,       11029628031811
        10,      96224,       35322349487968
        47,      72487,       11141336862301
       152,      92607,       44539482247528
        58,      69578,         592714765310
       118,      87519,         558101632874
        12,      65825,         137439481420
        38,      79843,       35330938091026
       186,      86128,         137432679136
        93,      84369,        9345981081581
       159,      71496,        2233407437876
       134,      68536,        9380343325800
       152,      78662,       37392557830088
        76,      79221,       35322361007036
3677071798,      65729,      241138439156278
 930543214,      65667,       61352730015178
1898224866,      65567,      124429478211902
2890028888,      65617,      189635085968088
3645429170,      65658,      239350923804678
 244878365,      65595,       16072153844399
1824104665,      65537,      119546575102169
 500613691,      65578,       32960035004393
3819638215,      65602,      250567085234965
2010834159,      65550,      131802043410945
4050641890,      65632,      265726022433376
 519020605,      65551,       34013729874835
2135273214,      65648,      139966350020512
3967312344,      65559,      260075239850760
1373682851,      65722,       90355447024401
2623361848,      65646,      172172771805000
2780306251,      65660,      182617487533460
3711393722,      65644,      243496282125304
 236032540,      65571,       15597722147732
2436642594,      65535,      159676782594270
