3341276558,1414683304,4.72685E+18,4.72685E+18,3.16644E+11,6.69884E-08,6.69884E-06,,,,,
214182425,1473334959,3.15562E+17,3.15562E+17,5.85682E+11,1.85599E-06,0.000185599,,,,,
1095424642,4015235550,4.39867E+18,4.39839E+18,2.80451E+14,6.37622E-05,0.00637622,,,,,
2216516360,2722122564,6.03363E+18,6.03363E+18,1.37594E+11,2.28044E-08,2.28044E-06,,,,,
2064918774,3169773945,6.54533E+18,6.54533E+18,8.91681E+11,1.36232E-07,1.36232E-05,,,,,
1419817641,2653425468,3.76738E+18,3.76738E+18,1.70557E+11,4.52721E-08,4.52721E-06,,,,,
3162123640,1291103897,4.08263E+18,4.08263E+18,6.6852E+11,1.63747E-07,1.63747E-05,,,,,
3129834869,219444762,6.86826E+17,6.86826E+17,2.26614E+11,3.29944E-07,3.29944E-05,,,,,
4171764209,3056807788,1.27526E+19,1.27523E+19,2.81077E+14,2.20413E-05,0.002204134,,,,,
2920662364,1169497739,3.41571E+18,3.41571E+18,1.43161E+11,4.19126E-08,4.19126E-06,,,,,
556384322,1823630553,1.01464E+18,1.01464E+18,2.65302E+11,2.61475E-07,2.61475E-05,,,,,
2104121594,729374806,1.53469E+18,1.53469E+18,1.6862E+11,1.09872E-07,1.09872E-05,,,,,
1507322547,3517975971,5.30272E+18,5.30272E+18,4.77119E+11,8.99762E-08,8.99762E-06,,,,,
3850814411,1709989067,6.58485E+18,6.58485E+18,50394326016,7.65307E-09,7.65307E-07,,,,,
4186175987,2036048626,8.52354E+18,8.52326E+18,2.81573E+14,3.30359E-05,0.003303589,,,,,
1975341291,869329511,1.71722E+18,1.71722E+18,1.1777E+11,6.85815E-08,6.85815E-06,,,,,
56891398,3797049796,2.16019E+17,2.16019E+17,5.66236E+11,2.62123E-06,0.000262123,,,,,
3389197716,4127042027,1.39876E+19,1.39874E+19,2.80844E+14,2.00784E-05,0.002007838,,,,,
2235511562,450577461,1.00727E+18,1.00727E+18,1.04999E+11,1.04241E-07,1.04241E-05,,,,,
3892036559,1308160667,5.09169E+18,5.09141E+18,2.81227E+14,5.52356E-05,0.005523561,,,,,
106493964,2414021919,2.57079E+17,2.57079E+17,2.61848E+11,1.01855E-06,0.000101855,,,,,
3401973653,1817502936,6.18338E+18,6.1831E+18,2.81534E+14,4.55328E-05,0.004553283,,,,,
4078817766,28848131,1.17666E+17,1.17666E+17,1.82755E+11,1.55317E-06,0.000155317,,,,,
3917942739,3939195861,1.54338E+19,1.54335E+19,2.81307E+14,1.8227E-05,0.001822698,,,,,
2978933603,1518792373,4.52466E+18,4.52438E+18,2.80536E+14,6.20054E-05,0.006200542,,,,,
1152843401,1310322844,1.51088E+18,1.5106E+18,2.81687E+14,0.000186474,0.018647402,,,,,
3396219284,3801433029,1.29108E+19,1.29105E+19,2.81633E+14,2.18143E-05,0.002181427,,,,,
1177327756,194904087,2.29466E+17,2.29466E+17,36000959776,1.5689E-07,1.5689E-05,,,,,
1395282086,239003164,3.33477E+17,3.33477E+17,2.11838E+11,6.35242E-07,6.35242E-05,,,,,
2146003199,2930813789,6.28954E+18,6.28954E+18,6.12483E+11,9.73812E-08,9.73812E-06,,,,,
2223682825,3786496963,8.41997E+18,8.41997E+18,7.6906E+11,9.13377E-08,9.13377E-06,,,,,
363182635,2042808051,7.42193E+17,7.41912E+17,2.80496E+14,0.000378072,0.037807176,,,,,
706447956,2791823692,1.97228E+18,1.97228E+18,4.07187E+11,2.06455E-07,2.06455E-05,,,,,
1562156218,2671309630,4.17328E+18,4.173E+18,2.80784E+14,6.72858E-05,0.006728583,,,,,
1448721580,1852267228,2.68342E+18,2.68342E+18,2.44252E+11,9.10225E-08,9.10225E-06,,,,,
18339842,3993471964,7.32395E+16,7.32396E+16,1.52727E+11,2.08531E-06,0.000208531,,,,,
2275342095,2704973634,6.15502E+18,6.15474E+18,2.80582E+14,4.55879E-05,0.004558789,,,,,
3007053158,2383325980,7.16707E+18,7.16679E+18,2.80919E+14,3.91973E-05,0.003919733,,,,,
701342803,2393776413,1.67886E+18,1.67886E+18,49346305536,2.93928E-08,2.93928E-06,,,,,
949244529,674639440,6.40398E+17,6.40398E+17,80805133184,1.2618E-07,1.2618E-05,,,,,
549254209,3276545414,1.79966E+18,1.79966E+18,9.22286E+11,5.12479E-07,5.12479E-05,,,,,
1558112441,2521412396,3.92893E+18,3.92864E+18,2.81193E+14,7.15752E-05,0.007157519,,,,,
3345273742,2593689397,8.6766E+18,8.6766E+18,8.67179E+11,9.99446E-08,9.99446E-06,,,,,
412649009,4136931821,1.7071E+18,1.7071E+18,1.20372E+12,7.05124E-07,7.05124E-05,,,,,
2412373791,1259156118,3.03755E+18,3.03756E+18,4.62492E+11,1.52258E-07,1.52258E-05,,,,,
4123573739,3208505726,1.32311E+19,1.32305E+19,5.6259E+14,4.25221E-05,0.004252214,,,,,
799645791,1742045903,1.39302E+18,1.39302E+18,1.77728E+11,1.27585E-07,1.27585E-05,,,,,
2140002047,761565786,1.62975E+18,1.62975E+18,1.75757E+11,1.07843E-07,1.07843E-05,,,,,
98970635,2487926568,2.4623E+17,2.46232E+17,1.33613E+12,5.42632E-06,0.000542632,,,,,
1214832272,737881175,8.96402E+17,8.96402E+17,2.6009E+11,2.90149E-07,2.90149E-05,,,,,
615674953,3845119946,2.36734E+18,2.36734E+18,1.63342E+12,6.89981E-07,6.89981E-05,,,,,
3544818086,2388923164,8.4683E+18,8.4683E+18,5.95686E+11,7.0343E-08,7.0343E-06,,,,,
746464344,732799575,5.47008E+17,5.47009E+17,4.9972E+11,9.13551E-07,9.13551E-05,,,,,
1801104086,986538101,1.77686E+18,1.77686E+18,2.20388E+11,1.24033E-07,1.24033E-05,,,,,
3819023303,638485068,2.43839E+18,2.43839E+18,1.40947E+11,5.78035E-08,5.78035E-06,,,,,
3062712173,2689397568,8.23685E+18,8.23685E+18,1.24856E+12,1.51583E-07,1.51583E-05,,,,,
919219821,1379581092,1.26814E+18,1.26814E+18,96148145408,7.58183E-08,7.58183E-06,,,,,
2397405469,2495374633,5.98242E+18,5.98242E+18,41034151936,6.85912E-09,6.85912E-07,,,,,
237347356,3723775419,8.83828E+17,8.83828E+17,2.90566E+11,3.28758E-07,3.28758E-05,,,,,
1854285533,1985286380,3.68129E+18,3.68129E+18,1.62997E+11,4.42772E-08,4.42772E-06,,,,,
592358982,4040355297,2.39362E+18,2.39334E+18,2.80561E+14,0.000117226,0.011722554,,,,,
2054996724,755766874,1.5531E+18,1.5531E+18,35147830784,2.26308E-08,2.26308E-06,,,,,
3287859079,1275075736,4.19227E+18,4.19227E+18,1.58365E+11,3.77756E-08,3.77756E-06,,,,,
4165837808,1739476687,7.24638E+18,7.24638E+18,1.29222E+11,1.78326E-08,1.78326E-06,,,,,
761003610,4222817783,3.21358E+18,3.21358E+18,7.97868E+11,2.4828E-07,2.4828E-05,,,,,
3124744564,817649249,2.55494E+18,2.55495E+18,2.3873E+11,9.34385E-08,9.34385E-06,,,,,
3965803992,2523714860,1.00088E+19,1.00086E+19,2.81901E+14,2.81659E-05,0.002816594,,,,,
3462994332,3070659438,1.0634E+19,1.06337E+19,2.81814E+14,2.6502E-05,0.002650203,,,,,
1854833373,1173623947,2.17688E+18,2.17688E+18,86367263232,3.96749E-08,3.96749E-06,,,,,
2088372472,3859351500,8.05976E+18,8.05976E+18,4.22773E+11,5.24548E-08,5.24548E-06,,,,,
2947669855,2517717804,7.4214E+18,7.4214E+18,69633122304,9.38275E-09,9.38275E-07,,,,,
1581902524,705144404,1.11575E+18,1.11547E+18,2.81978E+14,0.000252789,0.025278866,,,,,
2957941600,3305819018,9.7787E+18,9.77842E+18,2.80633E+14,2.86993E-05,0.002869927,,,,,
522373694,2078934775,1.08598E+18,1.08598E+18,2.04624E+11,1.88423E-07,1.88423E-05,,,,,
550019649,299923491,1.64964E+17,1.64964E+17,1.09081E+11,6.61241E-07,6.61241E-05,,,,,
768439899,2430042401,1.86734E+18,1.86734E+18,14358722304,7.68939E-09,7.68939E-07,,,,,
1834001626,1145575560,2.10099E+18,2.10099E+18,24320609280,1.15758E-08,1.15758E-06,,,,,
1834842330,3381867923,6.20519E+18,6.20519E+18,39241500672,6.32398E-09,6.32398E-07,,,,,
378538541,1785275604,6.75795E+17,6.75796E+17,4.27208E+11,6.32155E-07,6.32155E-05,,,,,
2965183841,1033370235,3.06413E+18,3.06413E+18,2.5057E+11,8.17752E-08,8.17752E-06,,,,,
51707910,2287525136,1.18283E+17,1.18283E+17,1.38776E+11,1.17325E-06,0.000117325,,,,,
2365157657,4260655611,1.00774E+19,1.00771E+19,2.81412E+14,2.79258E-05,0.00279258,,,,,
897479786,3042326890,2.73043E+18,2.73043E+18,8.27408E+11,3.03033E-07,3.03033E-05,,,,,
3461235100,1810297559,6.26586E+18,6.26587E+18,7.41122E+11,1.18279E-07,1.18279E-05,,,,,
325586982,3804624837,1.23874E+18,1.23874E+18,9.73455E+11,7.85846E-07,7.85846E-05,,,,,
2616333623,1060740222,2.77525E+18,2.77525E+18,6739134464,2.4283E-09,2.4283E-07,,,,,
689324626,1223595153,8.43454E+17,8.43454E+17,1.82152E+11,2.15959E-07,2.15959E-05,,,,,
379730989,2556316464,9.70712E+17,9.70713E+17,7.33695E+11,7.55831E-07,7.55831E-05,,,,,
367146027,896813674,3.29262E+17,3.29262E+17,25875675840,7.8587E-08,7.8587E-06,,,,,
4260283899,977967220,4.16642E+18,4.16642E+18,1.81781E+11,4.363E-08,4.363E-06,,,,,
224776730,3080000879,6.92312E+17,6.92313E+17,4.28618E+11,6.19111E-07,6.19111E-05,,,,,
2823189840,3356746128,9.47701E+18,9.47673E+18,2.80705E+14,2.96205E-05,0.002962049,,,,,
426232370,1713681100,7.30707E+17,7.30426E+17,2.80901E+14,0.000384571,0.038457103,,,,,
1505943219,2722841412,4.10044E+18,4.10044E+18,2.48861E+11,6.06911E-08,6.06911E-06,,,,,
143099409,994614902,1.42328E+17,1.42329E+17,5.10131E+11,3.58418E-06,0.000358418,,,,,
3316926859,3222902656,1.06904E+19,1.06901E+19,2.81466E+14,2.63295E-05,0.002632953,,,,,
3047764843,1106514563,3.3724E+18,3.3724E+18,4909251072,1.45572E-09,1.45572E-07,,,,,
1189986957,2686155584,3.19649E+18,3.19649E+18,2.88424E+11,9.02314E-08,9.02314E-06,,,,,
337755176,2435059490,8.22454E+17,8.22454E+17,1.87462E+11,2.2793E-07,2.2793E-05,,,,,
449910325,754797145,3.39591E+17,3.39591E+17,53894484864,1.58704E-07,1.58704E-05,,,,,
748867673,3504032673,2.62406E+18,2.62406E+18,1.08506E+12,4.13503E-07,4.13503E-05,,,,,
2870661974,836182627,2.4004E+18,2.4004E+18,1.08366E+11,4.5145E-08,4.5145E-06,,,,,
4142323693,1155417225,4.78611E+18,4.78611E+18,2.15035E+11,4.4929E-08,4.4929E-06,,,,,
2993570148,3125337972,9.3562E+18,9.35592E+18,2.80406E+14,2.9971E-05,0.0029971,,,,,
3156017016,422524978,1.3335E+18,1.3335E+18,88864555520,6.66403E-08,6.66403E-06,,,,,
3349245327,2052462836,6.8742E+18,6.8742E+18,59770337280,8.69488E-09,8.69488E-07,,,,,
1846883036,1816797912,3.35541E+18,3.35541E+18,4.50926E+11,1.34388E-07,1.34388E-05,,,,,
2613650743,436351028,1.14047E+18,1.14047E+18,44663076224,3.9162E-08,3.9162E-06,,,,,
522985534,1394654886,7.29384E+17,7.29384E+17,2.87476E+11,3.94135E-07,3.94135E-05,,,,,
4144296942,11288065,4.67811E+16,4.67811E+16,6898165232,1.47456E-07,1.47456E-05,,,,,
2264347405,3537274789,8.00962E+18,8.00962E+18,7326977024,9.14772E-10,9.14772E-08,,,,,
1074472064,4230685688,4.54575E+18,4.54575E+18,5.94704E+11,1.30826E-07,1.30826E-05,,,,,
1068537471,2352790296,2.51404E+18,2.51404E+18,1.41669E+11,5.63511E-08,5.63511E-06,,,,,
443860020,3752424895,1.66555E+18,1.66555E+18,8.59285E+11,5.15916E-07,5.15916E-05,,,,,
677590096,2500743978,1.69448E+18,1.69448E+18,5.8608E+11,3.45876E-07,3.45876E-05,,,,,
1741266639,4131492844,7.19403E+18,7.19403E+18,4.91578E+11,6.83314E-08,6.83314E-06,,,,,
399949359,3136032117,1.25425E+18,1.25425E+18,7271652864,5.79759E-09,5.79759E-07,,,,,
3075228014,3847854538,1.18333E+19,1.1833E+19,2.80564E+14,2.37103E-05,0.002371027,,,,,
3426458520,739796056,2.53488E+18,2.53488E+18,2.56227E+11,1.01081E-07,1.01081E-05,,,,,
4035311073,1522492085,6.14373E+18,6.14373E+18,47542832128,7.73843E-09,7.73843E-07,,,,,
3281451399,1106482819,3.63115E+18,3.63087E+18,2.81706E+14,7.75864E-05,0.007758643,,,,,
3297953673,2726595397,8.99219E+18,8.99219E+18,1.84217E+11,2.04863E-08,2.04863E-06,,,,,
1760478417,3912736722,6.88829E+18,6.88829E+18,6.99132E+11,1.01496E-07,1.01496E-05,,,,,
841843812,10121217,8.5204E+15,8.52048E+15,86030930024,1.0097E-05,0.001009695,,,,,
3258296196,3824433607,1.24614E+19,1.24611E+19,2.80716E+14,2.25273E-05,0.002252732,,,,,
679196752,1781411028,1.20993E+18,1.20993E+18,4.54883E+11,3.75959E-07,3.75959E-05,,,,,
2331447061,3779781058,8.81236E+18,8.81236E+18,12087700480,1.37168E-09,1.37168E-07,,,,,
345615913,4207190005,1.45407E+18,1.45407E+18,1.22687E+12,8.43749E-07,8.43749E-05,,,,,
1740843215,652922957,1.13664E+18,1.13664E+18,1.18635E+11,1.04374E-07,1.04374E-05,,,,,
3857085899,1091985026,4.21188E+18,4.21188E+18,1.53114E+11,3.63529E-08,3.63529E-06,,,,,
2656755516,1213008016,3.22267E+18,3.22267E+18,1.94813E+11,6.04509E-08,6.04509E-06,,,,,
3574585258,1068223103,3.81874E+18,3.81845E+18,2.81223E+14,7.36484E-05,0.007364843,,,,,
2124143869,665862223,1.41439E+18,1.41439E+18,7489679360,5.29535E-09,5.29535E-07,,,,,
4192099827,3174629242,1.33086E+19,1.33084E+19,2.80956E+14,2.11112E-05,0.002111124,,,,,
1747750608,1020589689,1.78402E+18,1.78374E+18,2.81032E+14,0.000157552,0.015755219,,,,,
2076268279,1085920897,2.25466E+18,2.25466E+18,27987723776,1.24133E-08,1.24133E-06,,,,,
417866289,3715721146,1.55267E+18,1.55267E+18,50855997184,3.27538E-08,3.27538E-06,,,,,
3910848978,3578654122,1.39961E+19,1.39956E+19,5.61997E+14,4.01553E-05,0.004015531,,,,,
2953479520,60132359,1.776E+17,1.776E+17,29803661664,1.67814E-07,1.67814E-05,,,,,
21729794,1909760227,4.14983E+16,4.14987E+16,3.4817E+11,8.38989E-06,0.000838989,,,,,
2451332388,3445040026,8.44494E+18,8.44494E+18,2.37203E+11,2.80882E-08,2.80882E-06,,,,,
4252971002,2689141568,1.14371E+19,1.14368E+19,2.81173E+14,2.45848E-05,0.002458481,,,,,
429857843,3000871269,1.28995E+18,1.28995E+18,1.08071E+12,8.3779E-07,8.3779E-05,,,,,
607644232,3235777409,1.9662E+18,1.9662E+18,4.22628E+11,2.14947E-07,2.14947E-05,,,,,
3229150080,766924891,2.47652E+18,2.47652E+18,3.69101E+11,1.4904E-07,1.4904E-05,,,,,
865785447,81410057,7.04837E+16,7.04836E+16,95807893520,1.35929E-06,0.000135929,,,,,
773895772,1310207132,1.01396E+18,1.01396E+18,1.86164E+11,1.836E-07,1.836E-05,,,,,
4001086940,4248040442,1.69973E+19,1.69968E+19,5.6312E+14,3.3131E-05,0.003313101,,,,,
1451895469,2044715763,2.96871E+18,2.96871E+18,3.37043E+11,1.13532E-07,1.13532E-05,,,,,
3626576816,1491948721,5.41067E+18,5.41067E+18,3.83417E+11,7.08631E-08,7.08631E-06,,,,,
2513548587,1363932834,3.42859E+18,3.42831E+18,2.80262E+14,8.17494E-05,0.008174942,,,,,
3942149077,791689822,3.12096E+18,3.12096E+18,1.54718E+11,4.9574E-08,4.9574E-06,,,,,
1957199593,1970840810,3.85733E+18,3.85733E+18,41038810112,1.06392E-08,1.06392E-06,,,,,
3583084971,4046077922,1.44977E+19,1.44974E+19,2.81351E+14,1.94069E-05,0.001940694,,,,,
2172679427,2895898969,6.29186E+18,6.29186E+18,8.81204E+11,1.40055E-07,1.40055E-05,,,,,
184242709,3752378815,6.91348E+17,6.91348E+17,44051015808,6.37175E-08,6.37175E-06,,,,,
1786266836,2684452672,4.79515E+18,4.79515E+18,86323664896,1.80023E-08,1.80023E-06,,,,,
2976338786,2692012352,8.01234E+18,8.01234E+18,9.1544E+11,1.14254E-07,1.14254E-05,,,,,
1141332104,801563231,9.1485E+17,9.1485E+17,1.40941E+11,1.54059E-07,1.54059E-05,,,,,
1002296951,1332700830,1.33576E+18,1.33576E+18,44977300736,3.36716E-08,3.36716E-06,,,,,
2825510224,408374832,1.15387E+18,1.15387E+18,2.13555E+11,1.85077E-07,1.85077E-05,,,,,
971630707,661455438,6.4269E+17,6.4269E+17,60287814656,9.38054E-08,9.38054E-06,,,,,
466402871,1705492683,7.95728E+17,7.95447E+17,2.81635E+14,0.000354058,0.035405836,,,,,
2883933527,2664565565,7.68443E+18,7.68443E+18,1.56125E+11,2.03171E-08,2.03171E-06,,,,,
3778652610,4029872096,1.5228E+19,1.52275E+19,5.61697E+14,3.6887E-05,0.003688705,,,,,
3817122247,2481888039,9.47395E+18,9.47367E+18,2.81612E+14,2.97258E-05,0.002972581,,,,,
742590552,3753208255,2.7871E+18,2.7871E+18,7.0034E+11,2.51279E-07,2.51279E-05,,,,,
3238211458,3843723210,1.24471E+19,1.24468E+19,2.80957E+14,2.25727E-05,0.002257268,,,,,
1534068918,4020852191,6.16826E+18,6.16826E+18,54661860352,8.86179E-09,8.86179E-07,,,,,
3595498412,2425454881,8.72072E+18,8.72072E+18,7.74273E+11,8.87854E-08,8.87854E-06,,,,,
2808649038,4051875811,1.13806E+19,1.13803E+19,2.80417E+14,2.46405E-05,0.002464054,,,,,
3172254586,940494960,2.98377E+18,2.98349E+18,2.81268E+14,9.42749E-05,0.009427491,,,,,
1927371493,3366668689,6.48882E+18,6.48882E+18,6.28285E+11,9.68258E-08,9.68258E-06,,,,,
2878089559,2754189128,7.9268E+18,7.9268E+18,9.79521E+11,1.23571E-07,1.23571E-05,,,,,
659014734,3695086520,2.43512E+18,2.43512E+18,7.1612E+11,2.9408E-07,2.9408E-05,,,,,
335770152,2742072134,9.20706E+17,9.20706E+17,1.25595E+11,1.36412E-07,1.36412E-05,,,,,
1244528276,3129324917,3.89481E+18,3.89453E+18,2.80731E+14,7.20833E-05,0.00720833,,,,,
3677071798,1632025794,6.00108E+18,6.00108E+18,5.02249E+11,8.36932E-08,8.36932E-06,,,,,
930543214,1781778132,1.6583E+18,1.65802E+18,2.80672E+14,0.000169281,0.016928106,,,,,
1898224866,276697632,5.25234E+17,5.25234E+17,64966294720,1.2369E-07,1.2369E-05,,,,,
2890028888,2774628682,8.01876E+18,8.01876E+18,5.61549E+11,7.00294E-08,7.00294E-06,,,,,
3645429170,2243219723,8.17778E+18,8.1775E+18,2.80658E+14,3.43208E-05,0.003432082,,,,,
244878365,4199107060,1.02827E+18,1.02827E+18,9.48558E+11,9.22479E-07,9.22479E-05,,,,,
1824104665,493932602,9.01266E+17,9.00985E+17,2.81647E+14,0.000312599,0.031259944,,,,,
500613691,2378396443,1.19066E+18,1.19066E+18,40955568896,3.43974E-08,3.43974E-06,,,,,
3819638215,167490067,6.39752E+17,6.39751E+17,2.35065E+11,3.67432E-07,3.67432E-05,,,,,
2010834159,4219597815,8.48519E+18,8.48491E+18,2.80778E+14,3.30915E-05,0.003309145,,,,,
4050641890,3841905097,1.55627E+19,1.55622E+19,5.63145E+14,3.61867E-05,0.003618673,,,,,
519020605,2416739616,1.25434E+18,1.25434E+18,67294727680,5.36496E-08,5.36496E-06,,,,,
2135273214,551502913,1.17761E+18,1.17761E+18,1.76912E+11,1.5023E-07,1.5023E-05,,,,,
3967312344,3632047024,1.44097E+19,1.44095E+19,2.81559E+14,1.95399E-05,0.001953988,,,,,
1373682851,3050958187,4.19133E+18,4.19105E+18,2.81197E+14,6.70948E-05,0.006709477,,,,,
2623361848,1140427911,2.99175E+18,2.99176E+18,3.89115E+11,1.30063E-07,1.30063E-05,,,,,
2780306251,652174925,1.81325E+18,1.81325E+18,1.2076E+11,6.65989E-08,6.65989E-06,,,,,
3711393722,1391737509,5.16529E+18,5.16529E+18,3.90578E+11,7.5616E-08,7.5616E-06,,,,,
236032540,3123710836,7.37297E+17,7.37297E+17,1.44828E+11,1.9643E-07,1.9643E-05,,,,,
2436642594,2418240800,5.89239E+18,5.89239E+18,3.36892E+11,5.71742E-08,5.71742E-06,,,,,
2731389765,2176317187,5.94465E+18,5.94437E+18,2.81643E+14,4.73798E-05,0.00473798,,,,,
736772183,1329568414,9.79589E+17,9.79589E+17,28531937664,2.91264E-08,2.91264E-06,,,,,
1223935121,2401961246,2.93984E+18,2.93984E+18,3.17017E+11,1.07835E-07,1.07835E-05,,,,,
3631525296,3984524250,1.44702E+19,1.44699E+19,2.8134E+14,1.94431E-05,0.001944314,,,,,
2717766979,1877005535,5.10155E+18,5.10126E+18,2.81362E+14,5.51554E-05,0.005515542,,,,,
3572459433,265396255,9.48117E+17,9.48117E+17,5326633600,5.61812E-09,5.61812E-07,,,,,
3991187931,3429941656,1.36901E+19,1.36895E+19,5.62381E+14,4.10811E-05,0.00410811,,,,,
775624284,450702901,3.49576E+17,3.49576E+17,1.13575E+11,3.24892E-07,3.24892E-05,,,,,
3958105047,3356353424,1.32854E+19,1.32848E+19,5.62374E+14,4.23321E-05,0.004233211,,,,,
3367054737,3770232257,1.26949E+19,1.26946E+19,2.81287E+14,2.21581E-05,0.002215805,,,,,
2251143436,2074286327,4.66952E+18,4.66952E+18,1.38092E+11,2.95731E-08,2.95731E-06,,,,,
1636816067,1080742528,1.76926E+18,1.76898E+18,2.81782E+14,0.000159291,0.015929107,,,,,
3555147175,2830041425,1.00615E+19,1.00612E+19,2.81072E+14,2.79362E-05,0.002793622,,,,,
4112906730,857808998,3.52809E+18,3.52809E+18,1.06435E+11,3.01679E-08,3.01679E-06,,,,,
3196337021,2145383167,6.85737E+18,6.85737E+18,5.03366E+11,7.34051E-08,7.34051E-06,,,,,
3049211243,2201014022,6.71136E+18,6.71136E+18,1.3439E+11,2.00242E-08,2.00242E-06,,,,,
1433092266,393219118,5.63519E+17,5.63519E+17,21984305600,3.90125E-08,3.90125E-06,,,,,
2135958782,684743249,1.46258E+18,1.46258E+18,2.12264E+11,1.45129E-07,1.45129E-05,,,,,
2626263353,3980470746,1.0454E+19,1.04538E+19,2.80607E+14,2.68427E-05,0.002684266,,,,,
1944176359,143917073,2.798E+17,2.798E+17,28821230208,1.03006E-07,1.03006E-05,,,,,
1637830339,2428036897,3.97671E+18,3.97671E+18,1.38197E+11,3.47515E-08,3.47515E-06,,,,,
750655065,2410265887,1.80928E+18,1.80928E+18,1.55043E+11,8.56933E-08,8.56933E-06,,,,,
1682649288,1348247712,2.26863E+18,2.26863E+18,4.63221E+11,2.04185E-07,2.04185E-05,,,,,
2891693400,1775586003,5.13445E+18,5.13445E+18,4.33324E+11,8.43954E-08,8.43954E-06,,,,,
3705063865,2267902222,8.40272E+18,8.40272E+18,2.44447E+11,2.90914E-08,2.90914E-06,,,,,
4245302266,1294738586,5.49656E+18,5.49656E+18,1.45881E+11,2.65404E-08,2.65404E-06,,,,,
767714395,3854841291,2.95942E+18,2.95942E+18,55634904064,1.87993E-08,1.87993E-06,,,,,
677217872,2542897967,1.7221E+18,1.7221E+18,6.56214E+11,3.81056E-07,3.81056E-05,,,,,
1276185752,3542976934,4.5215E+18,4.5215E+18,6.36947E+11,1.40871E-07,1.40871E-05,,,,,
4082811366,972190835,3.96927E+18,3.96927E+18,2.60998E+11,6.57545E-08,6.57545E-06,,,,,
710185556,3246771075,2.30581E+18,2.30581E+18,8.32255E+11,3.60938E-07,3.60938E-05,,,,,
2338554646,759275610,1.77561E+18,1.77561E+18,3.58006E+11,2.01625E-07,2.01625E-05,,,,,
846822500,307564580,2.60453E+17,2.60453E+17,1.01022E+11,3.8787E-07,3.8787E-05,,,,,
266484255,1832094938,4.88225E+17,4.88224E+17,70120942784,1.43624E-07,1.43624E-05,,,,,
2589137716,3869982157,1.00202E+19,1.00199E+19,2.80866E+14,2.80308E-05,0.00280308,,,,,
2763395913,884633705,2.44459E+18,2.44459E+18,5.69889E+11,2.33122E-07,2.33122E-05,,,,,
518486077,4143704557,2.14845E+18,2.14845E+18,50992182784,2.37344E-08,2.37344E-06,,,,,
2036266738,4165093872,8.48124E+18,8.48124E+18,1.32205E+11,1.55879E-08,1.55879E-06,,,,,
1920688356,1320841373,2.53692E+18,2.53692E+18,1.2498E+11,4.92645E-08,4.92645E-06,,,,,
4041840097,1504498867,6.08094E+18,6.08094E+18,2.21041E+11,3.63497E-08,3.63497E-06,,,,,
1767792338,2276847375,4.02499E+18,4.02499E+18,5.40437E+11,1.3427E-07,1.3427E-05,,,,,
3600504749,302878244,1.09051E+18,1.09051E+18,2.18795E+11,2.00634E-07,2.00634E-05,,,,,
2977349474,3778363842,1.12498E+19,1.12495E+19,2.80528E+14,2.49369E-05,0.002493694,,,,,
