 984,  776,  763420
 526,  452,  234104
 782,  539,  424597
 853,  596,  513764
 931,  964,  897484
 561,  973,  545853
 228,  454,  110699
 524,  262,  137251
 909,  719,  653571
 737,  765,  563805
 894,  457,  408994
 110,  446,   53585
 826,  731,  603577
 951,   66,   62757
 390,  197,   76766
 214,  230,   49489
 756,  641,  483508
 699,  720,  503280
 732,  192,  140480
 556,  196,  108912
 102,  527,   46841
 536,  215,  115079
  35,   39,    1017
1016,  133,  134552
1007,  129,  128815
 334,  447,  145649
 674,  381,  258710
 435,  261,  113535
  33,  804,   26036
 973,  149,  145809
 128,    9,    1148
 899,  925,  831719
 433,   47,   20351
 197,   63,   12411
 872,  358,  313383
 588,  708,  415984
 983,  578,  574085
 653,  370,  240791
 924,  479,  434915
 322,  133,   42890
 762,  185,  140878
 812,  180,  146080
 323,  440,  141364
 687,  738,  506717
 452,  216,   97516
 144,  554,   83611
  51,  348,   17956
 569,  538,  304435
 149, 1018,  151703
 458,  834,  381725
