25095,  4601,  129211627
 7858, 43466,  385219617
10238, 50021,  387941766
 3448, 43124,  165977168
55930, 37345, 1980076490
27669, 36181, 1001096441
42180, 31759, 1357403003
14780, 10105,  149246664
18342, 36236,  696204804
22961, 30897,  581832545
57375, 60826, 3539689621
36416,   314,   11434619
13234, 20576,  272135504
50919, 31200, 1505667984
 8673, 13178,  136448731
14611, 45626,  666631521
59388,    41,    7788344
57921,   975,   83990671
31194, 63678, 1903594917
37363, 43705, 1545615719
60294, 35471, 2022523417
16160, 58289,  954930384
56201, 15636,  889375668
40118, 44794, 1712308397
14045, 42624,  471497408
 7117, 37170,  264518935
57125, 60804, 3371628884
41994, 42600, 1811838628
 1866, 44388,   93571320
59890, 64397, 3803253894
14339, 33582,  481531533
 2714, 58783,  180256069
29554, 25664,  758363264
57707, 53643, 3000383193
54884, 35791, 1849506971
17547, 57171, 1030315281
43346, 49847, 2210460165
62327,  7246,  465866809
50856,  7736,  404733276
 7018, 17431,  122288093
55191, 40937, 2190514635
47177, 24336, 1162632080
43979, 16532,  754652188
65124, 40194, 2654833835
51803, 20781, 1093468671
50436, 12731,  642118311
63834, 18081, 1184432874
40178, 18748,  770903732
17216, 16054,  276406319
64514,  9819,  633423249
57016,  2997,  212758472
41936, 62554, 2531180075
59624, 23054, 1387958679
14740, 15733,  232238228
53200, 16566,  930275679
46191, 32692, 1387130636
63958, 37495, 2309377425
 4870, 51523,  254194065
55577, 31204, 1765832916
32430, 16509,  559849330
45218, 14635,  674652705
52768, 45003, 2422931739
35589, 22150,  788135631
 5374, 57554,  217480217
17816, 18806,  335462071
39667, 10702,  473592701
40649, 34946, 1300957787
30441, 32163,  878434795
46004, 43196, 1896614892
53256, 60068, 3244440656
22157, 49086, 1117823667
12785, 21363,  298839811
 9977, 22610,  247871931
39163, 50426, 1901504793
29936, 41344, 1120981952
20694, 52740, 1118903384
 5681, 39746,  225772179
36713, 43098, 1614606915
65018, 37773, 2391843566
25911,  3807,   98601337
 4099, 63973,  264630495
45121, 11184,  504694704
38243, 34625, 1324138275
53652, 57012, 2973313216
15729, 17254,  271153155
33664, 26776,  767580092
39998, 46717, 1897058754
11190,  4523,   50634045
35764, 34589, 1258484768
19002, 27545,  540742958
59397, 17013, 1010622217
61803, 23167, 1459786581
34162, 60885, 2112342170
36625, 59709, 2224414477
18694, 53339, 1007499709
19375, 37013,  750078107
59744, 33505, 1890073424
49929, 35331, 1764220699
42024,  4601,  220052868
 4651, 23760,  118503152
58935, 65318, 3740875189
 8381, 36669,  307322889
